dataset,model,rmse,rank
pmlb/1201_BNG_breastTumor,ForwardOLS6_v1,0.978774,25
pmlb/1201_BNG_breastTumor,LinearResidualTree_v1,0.967751,16
pmlb/1201_BNG_breastTumor,ThresholdOLS_1pct_v1,0.979405,32
pmlb/1201_BNG_breastTumor,BoostedStumps30_v1,0.965657,13
pmlb/1201_BNG_breastTumor,HingeGAM_v1,0.960150,9
pmlb/1201_BNG_breastTumor,ElasticNetClean_v1,0.981633,61
pmlb/1201_BNG_breastTumor,AdaptiveLinear_v1,0.979405,33
pmlb/1201_BNG_breastTumor,SqrtScaleOLS_v1,0.977809,20
pmlb/1201_BNG_breastTumor,LassoOLSAll_v1,0.979405,34
pmlb/1201_BNG_breastTumor,CenteredOLS_v1,0.979405,35
pmlb/1201_BNG_breastTumor,HuberLinear_v1,0.980209,49
pmlb/1201_BNG_breastTumor,SquaredOLS_v1,0.964583,12
pmlb/1201_BNG_breastTumor,LassoCVClean_v1,0.980561,52
pmlb/1201_BNG_breastTumor,OLSHighlight_v1,0.979405,36
pmlb/1201_BNG_breastTumor,DTDepth3_v1,0.976042,17
pmlb/1201_BNG_breastTumor,LowDimOLS_v1,0.989446,65
pmlb/1201_BNG_breastTumor,BayesianRidge_v1,0.980001,43
pmlb/1201_BNG_breastTumor,OMPClean_v1,0.980001,44
pmlb/1201_BNG_breastTumor,SparseOLSTop10_v1,0.980001,45
pmlb/1201_BNG_breastTumor,ElasticNetLow01_v1,0.980001,46
pmlb/1201_BNG_breastTumor,TinyDTDepth2_v1,0.980001,47
pmlb/1201_BNG_breastTumor,LARSOLS_v1,0.980001,48
pmlb/1201_BNG_breastTumor,LARSOLSBIC_v1,0.980900,54
pmlb/1201_BNG_breastTumor,TStatOLS_v1,0.980907,55
pmlb/1201_BNG_breastTumor,ARDLinear_v1,0.980907,56
pmlb/1201_BNG_breastTumor,ClusteredOLS_v1,0.980907,57
pmlb/1201_BNG_breastTumor,HingeLinearSmall_v1,0.980907,58
pmlb/1201_BNG_breastTumor,LARSPath_v1,0.978694,24
pmlb/1201_BNG_breastTumor,RidgeCVClean_v1,0.981354,60
pmlb/1201_BNG_breastTumor,HuberClean_v1,0.980209,50
pmlb/1201_BNG_breastTumor,BinaryMedianOLS_v1,0.976537,18
pmlb/1201_BNG_breastTumor,MinMaxOLS_v1,0.979405,37
pmlb/1201_BNG_breastTumor,OLSRanked_v1,0.979405,38
pmlb/1201_BNG_breastTumor,WinsorOLS_v1,0.979275,28
pmlb/1201_BNG_breastTumor,OLSPlain2_v1,0.979405,39
pmlb/1201_BNG_breastTumor,GreedyForwardOLS_v1,0.979693,42
pmlb/1201_BNG_breastTumor,GreedyForwardOLS5_v1,0.977539,19
pmlb/1201_BNG_breastTumor,GreedyForwardOLS12_v1,0.979405,40
pmlb/1201_BNG_breastTumor,GreedyForwardOLS_CV_v1,0.980907,59
pmlb/1201_BNG_breastTumor,GreedyForwardOLS6_v1,0.978774,26
pmlb/1203_BNG_pwLinear,PyGAM,0.704947,16
pmlb/1203_BNG_pwLinear,DT_mini,0.681387,13
pmlb/1203_BNG_pwLinear,DT_large,0.678855,11
pmlb/1203_BNG_pwLinear,OLS,0.705672,23
pmlb/1203_BNG_pwLinear,LassoCV,0.705699,37
pmlb/1203_BNG_pwLinear,RidgeCV,0.705941,40
pmlb/1203_BNG_pwLinear,RF,0.661040,5
pmlb/1203_BNG_pwLinear,GBM,0.651384,2
pmlb/1203_BNG_pwLinear,MLP,0.675877,9
pmlb/1203_BNG_pwLinear,FIGS_mini,0.660677,4
pmlb/1203_BNG_pwLinear,FIGS_large,0.677869,10
pmlb/1203_BNG_pwLinear,RuleFit,0.662021,6
pmlb/1203_BNG_pwLinear,HSTree_mini,0.681066,12
pmlb/1203_BNG_pwLinear,HSTree_large,0.666267,7
pmlb/1203_BNG_pwLinear,EBM,0.658559,3
pmlb/1203_BNG_pwLinear,TabPFN,0.641716,1
pmlb/1203_BNG_pwLinear,DecisionTreeSimple,0.674809,8
pmlb/1203_BNG_pwLinear,OLSPlain_v1,0.705672,24
pmlb/1203_BNG_pwLinear,SparseOLSTop5_v1,0.710049,58
pmlb/1203_BNG_pwLinear,HingeLinear_v1,0.708841,57
pmlb/1203_BNG_pwLinear,SparseOLSTop8_v1,0.705460,20
pmlb/1203_BNG_pwLinear,TopCorrOLS_v1,0.707294,49
pmlb/1203_BNG_pwLinear,QuartileGAM_v1,0.706515,48
pmlb/1203_BNG_pwLinear,SparseOLSTop3_v1,0.729149,63
pmlb/1203_BNG_pwLinear,ThresholdOLS_5pct_v1,0.705460,21
pmlb/1203_BNG_pwLinear,ForwardOLS6_v1,0.707834,50
pmlb/1203_BNG_pwLinear,LinearResidualTree_v1,0.687428,15
pmlb/1203_BNG_pwLinear,ThresholdOLS_1pct_v1,0.705672,25
pmlb/1203_BNG_pwLinear,BoostedStumps30_v1,0.754489,64
pmlb/1203_BNG_pwLinear,HingeGAM_v1,0.708075,56
pmlb/1203_BNG_pwLinear,ElasticNetClean_v1,0.706009,41
pmlb/1203_BNG_pwLinear,AdaptiveLinear_v1,0.705672,26
pmlb/1203_BNG_pwLinear,SqrtScaleOLS_v1,0.705672,27
pmlb/1203_BNG_pwLinear,LassoOLSAll_v1,0.705672,28
pmlb/1203_BNG_pwLinear,CenteredOLS_v1,0.705672,29
pmlb/1203_BNG_pwLinear,HuberLinear_v1,0.710738,61
pmlb/1203_BNG_pwLinear,SquaredOLS_v1,0.704948,17
pmlb/1203_BNG_pwLinear,LassoCVClean_v1,0.705705,38
pmlb/1203_BNG_pwLinear,OLSHighlight_v1,0.705672,30
pmlb/1203_BNG_pwLinear,DTDepth3_v1,0.681387,14
pmlb/1203_BNG_pwLinear,LowDimOLS_v1,0.705672,31
pmlb/1203_BNG_pwLinear,BayesianRidge_v1,0.706032,42
pmlb/1203_BNG_pwLinear,OMPClean_v1,0.706032,43
pmlb/1203_BNG_pwLinear,SparseOLSTop10_v1,0.706032,44
pmlb/1203_BNG_pwLinear,ElasticNetLow01_v1,0.706032,45
pmlb/1203_BNG_pwLinear,TinyDTDepth2_v1,0.706032,46
pmlb/1203_BNG_pwLinear,LARSOLS_v1,0.706032,47
pmlb/1203_BNG_pwLinear,LARSOLSBIC_v1,0.705152,18
pmlb/1203_BNG_pwLinear,TStatOLS_v1,0.707834,51
pmlb/1203_BNG_pwLinear,ARDLinear_v1,0.707834,52
pmlb/1203_BNG_pwLinear,ClusteredOLS_v1,0.707834,53
pmlb/1203_BNG_pwLinear,HingeLinearSmall_v1,0.707834,54
pmlb/1203_BNG_pwLinear,LARSPath_v1,0.710049,59
pmlb/1203_BNG_pwLinear,RidgeCVClean_v1,0.705934,39
pmlb/1203_BNG_pwLinear,HuberClean_v1,0.710738,62
pmlb/1203_BNG_pwLinear,BinaryMedianOLS_v1,0.889550,65
pmlb/1203_BNG_pwLinear,MinMaxOLS_v1,0.705672,32
pmlb/1203_BNG_pwLinear,OLSRanked_v1,0.705672,33
pmlb/1203_BNG_pwLinear,WinsorOLS_v1,0.705672,34
pmlb/1203_BNG_pwLinear,OLSPlain2_v1,0.705672,35
pmlb/1203_BNG_pwLinear,GreedyForwardOLS_v1,0.705460,22
pmlb/1203_BNG_pwLinear,GreedyForwardOLS5_v1,0.710049,60
pmlb/1203_BNG_pwLinear,GreedyForwardOLS12_v1,0.705672,36
pmlb/1203_BNG_pwLinear,GreedyForwardOLS_CV_v1,0.705152,19
pmlb/1203_BNG_pwLinear,GreedyForwardOLS6_v1,0.707834,55
pmlb/1595_poker,PyGAM,1.030247,60
pmlb/1595_poker,DT_mini,1.025251,57
pmlb/1595_poker,DT_large,1.087182,65
pmlb/1595_poker,OLS,1.017360,37
pmlb/1595_poker,LassoCV,1.011398,18
pmlb/1595_poker,RidgeCV,1.017291,36
pmlb/1595_poker,RF,0.991750,2
pmlb/1595_poker,GBM,0.984360,1
pmlb/1595_poker,MLP,1.004007,6
pmlb/1595_poker,FIGS_mini,1.060705,63
pmlb/1595_poker,FIGS_large,1.074669,64
pmlb/1595_poker,RuleFit,1.002669,4
pmlb/1595_poker,HSTree_mini,1.005095,7
pmlb/1595_poker,HSTree_large,1.004003,5
pmlb/1595_poker,EBM,0.991878,3
pmlb/1595_poker,TabPFN,1.028985,59
pmlb/1595_poker,DecisionTreeSimple,1.024486,56
pmlb/1595_poker,OLSPlain_v1,1.017360,38
pmlb/1595_poker,SparseOLSTop5_v1,1.011214,10
pmlb/1595_poker,HingeLinear_v1,1.011214,11
pmlb/1595_poker,SparseOLSTop8_v1,1.011214,12
pmlb/1595_poker,TopCorrOLS_v1,1.017250,33
pmlb/1595_poker,QuartileGAM_v1,1.011214,13
pmlb/1595_poker,SparseOLSTop3_v1,1.013389,27
pmlb/1595_poker,ThresholdOLS_5pct_v1,1.017360,39
pmlb/1595_poker,ForwardOLS6_v1,1.017250,34
pmlb/1595_poker,LinearResidualTree_v1,1.026523,58
pmlb/1595_poker,ThresholdOLS_1pct_v1,1.017360,40
pmlb/1595_poker,BoostedStumps30_v1,1.013344,26
pmlb/1595_poker,HingeGAM_v1,1.011214,14
pmlb/1595_poker,ElasticNetClean_v1,1.011207,8
pmlb/1595_poker,AdaptiveLinear_v1,1.017360,41
pmlb/1595_poker,SqrtScaleOLS_v1,1.016830,29
pmlb/1595_poker,LassoOLSAll_v1,1.011214,15
pmlb/1595_poker,CenteredOLS_v1,1.017360,42
pmlb/1595_poker,HuberLinear_v1,1.031253,61
pmlb/1595_poker,SquaredOLS_v1,1.011214,16
pmlb/1595_poker,LassoCVClean_v1,1.011207,9
pmlb/1595_poker,OLSHighlight_v1,1.017360,43
pmlb/1595_poker,DTDepth3_v1,1.018616,55
pmlb/1595_poker,LowDimOLS_v1,1.017360,44
pmlb/1595_poker,BayesianRidge_v1,1.011798,19
pmlb/1595_poker,OMPClean_v1,1.011798,20
pmlb/1595_poker,SparseOLSTop10_v1,1.011798,21
pmlb/1595_poker,ElasticNetLow01_v1,1.011798,22
pmlb/1595_poker,TinyDTDepth2_v1,1.011798,23
pmlb/1595_poker,LARSOLS_v1,1.011798,24
pmlb/1595_poker,LARSOLSBIC_v1,1.011214,17
pmlb/1595_poker,TStatOLS_v1,1.017360,45
pmlb/1595_poker,ARDLinear_v1,1.017360,46
pmlb/1595_poker,ClusteredOLS_v1,1.017360,47
pmlb/1595_poker,HingeLinearSmall_v1,1.017360,48
pmlb/1595_poker,LARSPath_v1,1.017138,30
pmlb/1595_poker,RidgeCVClean_v1,1.012640,25
pmlb/1595_poker,HuberClean_v1,1.031253,62
pmlb/1595_poker,BinaryMedianOLS_v1,1.018050,54
pmlb/1595_poker,MinMaxOLS_v1,1.017360,49
pmlb/1595_poker,OLSRanked_v1,1.017360,50
pmlb/1595_poker,WinsorOLS_v1,1.017360,51
pmlb/1595_poker,OLSPlain2_v1,1.017360,52
pmlb/1595_poker,GreedyForwardOLS_v1,1.017202,32
pmlb/1595_poker,GreedyForwardOLS5_v1,1.017138,31
pmlb/1595_poker,GreedyForwardOLS12_v1,1.017360,53
pmlb/1595_poker,GreedyForwardOLS_CV_v1,1.016128,28
pmlb/1595_poker,GreedyForwardOLS6_v1,1.017250,35
pmlb/192_vineyard,PyGAM,0.421638,4
pmlb/192_vineyard,DT_mini,0.685621,60
pmlb/192_vineyard,DT_large,0.844272,64
pmlb/192_vineyard,OLS,0.508868,11
pmlb/192_vineyard,LassoCV,0.545154,54
pmlb/192_vineyard,RidgeCV,0.522288,50
pmlb/192_vineyard,RF,0.619561,56
pmlb/192_vineyard,GBM,0.768261,63
pmlb/192_vineyard,MLP,0.520361,48
pmlb/192_vineyard,FIGS_mini,0.684918,59
pmlb/192_vineyard,FIGS_large,0.877789,65
pmlb/192_vineyard,RuleFit,0.531009,52
pmlb/192_vineyard,HSTree_mini,0.700389,61
pmlb/192_vineyard,HSTree_large,0.715377,62
pmlb/192_vineyard,EBM,0.507385,10
pmlb/192_vineyard,TabPFN,0.389260,2
pmlb/192_vineyard,DecisionTreeSimple,0.627015,57
pmlb/192_vineyard,OLSPlain_v1,0.508868,12
pmlb/192_vineyard,SparseOLSTop5_v1,0.508868,13
pmlb/192_vineyard,HingeLinear_v1,0.460703,6
pmlb/192_vineyard,SparseOLSTop8_v1,0.508868,14
pmlb/192_vineyard,TopCorrOLS_v1,0.508868,15
pmlb/192_vineyard,QuartileGAM_v1,0.503852,9
pmlb/192_vineyard,SparseOLSTop3_v1,0.508868,16
pmlb/192_vineyard,ThresholdOLS_5pct_v1,0.508868,17
pmlb/192_vineyard,ForwardOLS6_v1,0.508868,18
pmlb/192_vineyard,LinearResidualTree_v1,0.419893,3
pmlb/192_vineyard,ThresholdOLS_1pct_v1,0.508868,19
pmlb/192_vineyard,BoostedStumps30_v1,0.519887,47
pmlb/192_vineyard,HingeGAM_v1,0.460703,7
pmlb/192_vineyard,ElasticNetClean_v1,0.543411,53
pmlb/192_vineyard,AdaptiveLinear_v1,0.508868,20
pmlb/192_vineyard,SqrtScaleOLS_v1,0.341227,1
pmlb/192_vineyard,LassoOLSAll_v1,0.508868,21
pmlb/192_vineyard,CenteredOLS_v1,0.508868,22
pmlb/192_vineyard,HuberLinear_v1,0.511179,38
pmlb/192_vineyard,SquaredOLS_v1,0.449553,5
pmlb/192_vineyard,LassoCVClean_v1,0.530947,51
pmlb/192_vineyard,OLSHighlight_v1,0.508868,23
pmlb/192_vineyard,DTDepth3_v1,0.563610,55
pmlb/192_vineyard,LowDimOLS_v1,0.508868,24
pmlb/192_vineyard,BayesianRidge_v1,0.518443,41
pmlb/192_vineyard,OMPClean_v1,0.518443,42
pmlb/192_vineyard,SparseOLSTop10_v1,0.518443,43
pmlb/192_vineyard,ElasticNetLow01_v1,0.518443,44
pmlb/192_vineyard,TinyDTDepth2_v1,0.518443,45
pmlb/192_vineyard,LARSOLS_v1,0.518443,46
pmlb/192_vineyard,LARSOLSBIC_v1,0.508868,25
pmlb/192_vineyard,TStatOLS_v1,0.508868,26
pmlb/192_vineyard,ARDLinear_v1,0.508868,27
pmlb/192_vineyard,ClusteredOLS_v1,0.508868,28
pmlb/192_vineyard,HingeLinearSmall_v1,0.508868,29
pmlb/192_vineyard,LARSPath_v1,0.508868,30
pmlb/192_vineyard,RidgeCVClean_v1,0.520972,49
pmlb/192_vineyard,HuberClean_v1,0.511182,39
pmlb/192_vineyard,BinaryMedianOLS_v1,0.658650,58
pmlb/192_vineyard,MinMaxOLS_v1,0.508868,31
pmlb/192_vineyard,OLSRanked_v1,0.508868,32
pmlb/192_vineyard,WinsorOLS_v1,0.516637,40
pmlb/192_vineyard,OLSPlain2_v1,0.508868,33
pmlb/192_vineyard,GreedyForwardOLS_v1,0.508868,34
pmlb/192_vineyard,GreedyForwardOLS5_v1,0.508868,35
pmlb/192_vineyard,GreedyForwardOLS12_v1,0.508868,36
pmlb/192_vineyard,GreedyForwardOLS_CV_v1,0.502180,8
pmlb/192_vineyard,GreedyForwardOLS6_v1,0.508868,37
pmlb/197_cpu_act,PyGAM,0.173718,4
pmlb/197_cpu_act,DT_mini,0.253144,16
pmlb/197_cpu_act,DT_large,0.226447,10
pmlb/197_cpu_act,OLS,0.565065,51
pmlb/197_cpu_act,LassoCV,0.742457,59
pmlb/197_cpu_act,RidgeCV,0.559656,47
pmlb/197_cpu_act,RF,0.199308,5
pmlb/197_cpu_act,GBM,0.158850,2
pmlb/197_cpu_act,MLP,912.810974,65
pmlb/197_cpu_act,FIGS_mini,0.239842,13
pmlb/197_cpu_act,FIGS_large,0.199590,6
pmlb/197_cpu_act,RuleFit,0.318561,18
pmlb/197_cpu_act,HSTree_mini,0.253052,15
pmlb/197_cpu_act,HSTree_large,0.224038,9
pmlb/197_cpu_act,EBM,0.167552,3
pmlb/197_cpu_act,TabPFN,0.138888,1
pmlb/197_cpu_act,DecisionTreeSimple,0.248805,14
pmlb/197_cpu_act,OLSPlain_v1,0.559604,39
pmlb/197_cpu_act,SparseOLSTop5_v1,0.574590,56
pmlb/197_cpu_act,HingeLinear_v1,0.233739,11
pmlb/197_cpu_act,SparseOLSTop8_v1,0.560914,48
pmlb/197_cpu_act,TopCorrOLS_v1,0.569970,54
pmlb/197_cpu_act,QuartileGAM_v1,0.200101,7
pmlb/197_cpu_act,SparseOLSTop3_v1,0.584965,58
pmlb/197_cpu_act,ThresholdOLS_5pct_v1,0.550012,24
pmlb/197_cpu_act,ForwardOLS6_v1,0.568162,52
pmlb/197_cpu_act,LinearResidualTree_v1,0.444588,21
pmlb/197_cpu_act,ThresholdOLS_1pct_v1,0.559604,40
pmlb/197_cpu_act,BoostedStumps30_v1,0.352210,20
pmlb/197_cpu_act,HingeGAM_v1,0.238882,12
pmlb/197_cpu_act,ElasticNetClean_v1,0.544387,22
pmlb/197_cpu_act,AdaptiveLinear_v1,0.559604,41
pmlb/197_cpu_act,SqrtScaleOLS_v1,0.348868,19
pmlb/197_cpu_act,LassoOLSAll_v1,0.558694,32
pmlb/197_cpu_act,CenteredOLS_v1,0.559604,42
pmlb/197_cpu_act,HuberLinear_v1,0.768055,63
pmlb/197_cpu_act,SquaredOLS_v1,0.219061,8
pmlb/197_cpu_act,LassoCVClean_v1,0.554833,30
pmlb/197_cpu_act,OLSHighlight_v1,0.559604,43
pmlb/197_cpu_act,DTDepth3_v1,0.290478,17
pmlb/197_cpu_act,LowDimOLS_v1,0.746500,60
pmlb/197_cpu_act,BayesianRidge_v1,0.558833,33
pmlb/197_cpu_act,OMPClean_v1,0.558833,34
pmlb/197_cpu_act,SparseOLSTop10_v1,0.558833,35
pmlb/197_cpu_act,ElasticNetLow01_v1,0.558833,36
pmlb/197_cpu_act,TinyDTDepth2_v1,0.558833,37
pmlb/197_cpu_act,LARSOLS_v1,0.558833,38
pmlb/197_cpu_act,LARSOLSBIC_v1,0.562090,49
pmlb/197_cpu_act,TStatOLS_v1,0.553045,26
pmlb/197_cpu_act,ARDLinear_v1,0.553045,27
pmlb/197_cpu_act,ClusteredOLS_v1,0.553045,28
pmlb/197_cpu_act,HingeLinearSmall_v1,0.553045,29
pmlb/197_cpu_act,LARSPath_v1,0.571230,55
pmlb/197_cpu_act,RidgeCVClean_v1,0.546010,23
pmlb/197_cpu_act,HuberClean_v1,0.768053,62
pmlb/197_cpu_act,BinaryMedianOLS_v1,0.845124,64
pmlb/197_cpu_act,MinMaxOLS_v1,0.559604,44
pmlb/197_cpu_act,OLSRanked_v1,0.559604,45
pmlb/197_cpu_act,WinsorOLS_v1,0.759268,61
pmlb/197_cpu_act,OLSPlain2_v1,0.559604,46
pmlb/197_cpu_act,GreedyForwardOLS_v1,0.558482,31
pmlb/197_cpu_act,GreedyForwardOLS5_v1,0.577007,57
pmlb/197_cpu_act,GreedyForwardOLS12_v1,0.562645,50
pmlb/197_cpu_act,GreedyForwardOLS_CV_v1,0.552397,25
pmlb/197_cpu_act,GreedyForwardOLS6_v1,0.568162,53
pmlb/201_pol,PyGAM,0.549154,14
pmlb/201_pol,DT_mini,0.362666,10
pmlb/201_pol,DT_large,0.335931,6
pmlb/201_pol,OLS,0.709816,36
pmlb/201_pol,LassoCV,0.710064,49
pmlb/201_pol,RidgeCV,0.709214,31
pmlb/201_pol,RF,0.274815,2
pmlb/201_pol,GBM,0.298954,3
pmlb/201_pol,MLP,0.576993,17
pmlb/201_pol,FIGS_mini,0.356437,8
pmlb/201_pol,FIGS_large,0.338477,7
pmlb/201_pol,RuleFit,0.309226,4
pmlb/201_pol,HSTree_mini,0.362635,9
pmlb/201_pol,HSTree_large,0.324726,5
pmlb/201_pol,EBM,0.367724,11
pmlb/201_pol,TabPFN,0.141046,1
pmlb/201_pol,DecisionTreeSimple,0.395853,12
pmlb/201_pol,OLSPlain_v1,0.709816,37
pmlb/201_pol,SparseOLSTop5_v1,0.716933,59
pmlb/201_pol,HingeLinear_v1,0.631527,19
pmlb/201_pol,SparseOLSTop8_v1,0.712153,52
pmlb/201_pol,TopCorrOLS_v1,0.840389,64
pmlb/201_pol,QuartileGAM_v1,0.568287,16
pmlb/201_pol,SparseOLSTop3_v1,0.784681,63
pmlb/201_pol,ThresholdOLS_5pct_v1,0.709797,35
pmlb/201_pol,ForwardOLS6_v1,0.714528,55
pmlb/201_pol,LinearResidualTree_v1,0.517676,13
pmlb/201_pol,ThresholdOLS_1pct_v1,0.709817,48
pmlb/201_pol,BoostedStumps30_v1,0.705936,22
pmlb/201_pol,HingeGAM_v1,0.631495,18
pmlb/201_pol,ElasticNetClean_v1,0.709689,33
pmlb/201_pol,AdaptiveLinear_v1,0.709816,38
pmlb/201_pol,SqrtScaleOLS_v1,0.732281,62
pmlb/201_pol,LassoOLSAll_v1,0.711569,50
pmlb/201_pol,CenteredOLS_v1,0.709816,39
pmlb/201_pol,HuberLinear_v1,0.716366,58
pmlb/201_pol,SquaredOLS_v1,0.688977,20
pmlb/201_pol,LassoCVClean_v1,0.709700,34
pmlb/201_pol,OLSHighlight_v1,0.709816,40
pmlb/201_pol,DTDepth3_v1,0.560561,15
pmlb/201_pol,LowDimOLS_v1,0.708921,30
pmlb/201_pol,BayesianRidge_v1,0.708598,24
pmlb/201_pol,OMPClean_v1,0.708598,25
pmlb/201_pol,SparseOLSTop10_v1,0.708598,26
pmlb/201_pol,ElasticNetLow01_v1,0.708598,27
pmlb/201_pol,TinyDTDepth2_v1,0.708598,28
pmlb/201_pol,LARSOLS_v1,0.708598,29
pmlb/201_pol,LARSOLSBIC_v1,0.711716,51
pmlb/201_pol,TStatOLS_v1,0.709816,41
pmlb/201_pol,ARDLinear_v1,0.709816,42
pmlb/201_pol,ClusteredOLS_v1,0.709816,43
pmlb/201_pol,HingeLinearSmall_v1,0.709816,44
pmlb/201_pol,LARSPath_v1,0.716933,60
pmlb/201_pol,RidgeCVClean_v1,0.708441,23
pmlb/201_pol,HuberClean_v1,0.716327,57
pmlb/201_pol,BinaryMedianOLS_v1,0.846861,65
pmlb/201_pol,MinMaxOLS_v1,0.709816,45
pmlb/201_pol,OLSRanked_v1,0.709816,46
pmlb/201_pol,WinsorOLS_v1,0.690333,21
pmlb/201_pol,OLSPlain2_v1,0.709816,47
pmlb/201_pol,GreedyForwardOLS_v1,0.713081,53
pmlb/201_pol,GreedyForwardOLS5_v1,0.716933,61
pmlb/201_pol,GreedyForwardOLS12_v1,0.709482,32
pmlb/201_pol,GreedyForwardOLS_CV_v1,0.713081,54
pmlb/201_pol,GreedyForwardOLS6_v1,0.714528,56
pmlb/210_cloud,PyGAM,0.274209,4
pmlb/210_cloud,DT_mini,0.574256,63
pmlb/210_cloud,DT_large,0.604440,64
pmlb/210_cloud,OLS,0.302598,24
pmlb/210_cloud,LassoCV,0.297391,20
pmlb/210_cloud,RidgeCV,0.302643,47
pmlb/210_cloud,RF,0.393746,53
pmlb/210_cloud,GBM,0.447321,55
pmlb/210_cloud,MLP,0.292690,14
pmlb/210_cloud,FIGS_mini,0.536609,61
pmlb/210_cloud,FIGS_large,0.498255,58
pmlb/210_cloud,RuleFit,0.447312,54
pmlb/210_cloud,HSTree_mini,0.524478,59
pmlb/210_cloud,HSTree_large,0.548092,62
pmlb/210_cloud,EBM,0.278423,6
pmlb/210_cloud,TabPFN,0.273992,3
pmlb/210_cloud,DecisionTreeSimple,0.350395,52
pmlb/210_cloud,OLSPlain_v1,0.302598,25
pmlb/210_cloud,SparseOLSTop5_v1,0.296100,16
pmlb/210_cloud,HingeLinear_v1,0.265494,2
pmlb/210_cloud,SparseOLSTop8_v1,0.296100,17
pmlb/210_cloud,TopCorrOLS_v1,0.302598,26
pmlb/210_cloud,QuartileGAM_v1,0.256613,1
pmlb/210_cloud,SparseOLSTop3_v1,0.288473,8
pmlb/210_cloud,ThresholdOLS_5pct_v1,0.288473,9
pmlb/210_cloud,ForwardOLS6_v1,0.302598,27
pmlb/210_cloud,LinearResidualTree_v1,0.297191,19
pmlb/210_cloud,ThresholdOLS_1pct_v1,0.302598,28
pmlb/210_cloud,BoostedStumps30_v1,0.347060,51
pmlb/210_cloud,HingeGAM_v1,0.295849,15
pmlb/210_cloud,ElasticNetClean_v1,0.298595,22
pmlb/210_cloud,AdaptiveLinear_v1,0.302598,29
pmlb/210_cloud,SqrtScaleOLS_v1,0.496281,57
pmlb/210_cloud,LassoOLSAll_v1,0.300759,23
pmlb/210_cloud,CenteredOLS_v1,0.302598,30
pmlb/210_cloud,HuberLinear_v1,0.314052,49
pmlb/210_cloud,SquaredOLS_v1,0.275767,5
pmlb/210_cloud,LassoCVClean_v1,0.297468,21
pmlb/210_cloud,OLSHighlight_v1,0.302598,31
pmlb/210_cloud,DTDepth3_v1,0.532151,60
pmlb/210_cloud,LowDimOLS_v1,0.302598,32
pmlb/210_cloud,BayesianRidge_v1,0.302601,41
pmlb/210_cloud,OMPClean_v1,0.302601,42
pmlb/210_cloud,SparseOLSTop10_v1,0.302601,43
pmlb/210_cloud,ElasticNetLow01_v1,0.302601,44
pmlb/210_cloud,TinyDTDepth2_v1,0.302601,45
pmlb/210_cloud,LARSOLS_v1,0.302601,46
pmlb/210_cloud,LARSOLSBIC_v1,0.296100,18
pmlb/210_cloud,TStatOLS_v1,0.288473,10
pmlb/210_cloud,ARDLinear_v1,0.288473,11
pmlb/210_cloud,ClusteredOLS_v1,0.288473,12
pmlb/210_cloud,HingeLinearSmall_v1,0.288473,13
pmlb/210_cloud,LARSPath_v1,0.302598,33
pmlb/210_cloud,RidgeCVClean_v1,0.302663,48
pmlb/210_cloud,HuberClean_v1,0.314054,50
pmlb/210_cloud,BinaryMedianOLS_v1,0.870078,65
pmlb/210_cloud,MinMaxOLS_v1,0.302598,34
pmlb/210_cloud,OLSRanked_v1,0.302598,35
pmlb/210_cloud,WinsorOLS_v1,0.485414,56
pmlb/210_cloud,OLSPlain2_v1,0.302598,36
pmlb/210_cloud,GreedyForwardOLS_v1,0.302598,37
pmlb/210_cloud,GreedyForwardOLS5_v1,0.302598,38
pmlb/210_cloud,GreedyForwardOLS12_v1,0.302598,39
pmlb/210_cloud,GreedyForwardOLS_CV_v1,0.287258,7
pmlb/210_cloud,GreedyForwardOLS6_v1,0.302598,40
pmlb/215_2dplanes,PyGAM,0.540914,56
pmlb/215_2dplanes,DT_mini,0.426038,12
pmlb/215_2dplanes,DT_large,0.293198,8
pmlb/215_2dplanes,OLS,0.535259,33
pmlb/215_2dplanes,LassoCV,0.535068,25
pmlb/215_2dplanes,RidgeCV,0.535296,49
pmlb/215_2dplanes,RF,0.250394,6
pmlb/215_2dplanes,GBM,0.235261,2
pmlb/215_2dplanes,MLP,0.243816,5
pmlb/215_2dplanes,FIGS_mini,0.397537,11
pmlb/215_2dplanes,FIGS_large,0.243363,4
pmlb/215_2dplanes,RuleFit,0.262276,7
pmlb/215_2dplanes,HSTree_mini,0.426049,13
pmlb/215_2dplanes,HSTree_large,0.293207,9
pmlb/215_2dplanes,EBM,0.236124,3
pmlb/215_2dplanes,TabPFN,0.230708,1
pmlb/215_2dplanes,DecisionTreeSimple,0.323102,10
pmlb/215_2dplanes,OLSPlain_v1,0.535259,34
pmlb/215_2dplanes,SparseOLSTop5_v1,0.552304,60
pmlb/215_2dplanes,HingeLinear_v1,0.538777,52
pmlb/215_2dplanes,SparseOLSTop8_v1,0.534500,21
pmlb/215_2dplanes,TopCorrOLS_v1,0.543231,57
pmlb/215_2dplanes,QuartileGAM_v1,0.539294,53
pmlb/215_2dplanes,SparseOLSTop3_v1,0.615765,64
pmlb/215_2dplanes,ThresholdOLS_5pct_v1,0.534281,16
pmlb/215_2dplanes,ForwardOLS6_v1,0.543231,58
pmlb/215_2dplanes,LinearResidualTree_v1,0.515554,15
pmlb/215_2dplanes,ThresholdOLS_1pct_v1,0.535259,35
